state,count
Alaska,29.0
Alabama,124.0
Arkansas,16.0
Arizona,0.0
California,11541.0
Colorado,693.0
Connecticut,123.0
District of Columbia,26.0
Delaware,19.0
Florida,3089.0
Georgia,1415.0
Guam,0.0
Hawaii,0.0
Iowa,13.0
Idaho,53.0
Illinois,447.0
Indiana,80.0
Kansas,18.0
Kentucky,102.0
Louisiana,127.0
Massachusetts,40.0
Maryland,42.0
Maine,0.0
Michigan,117.0
Minnesota,118.0
Missouri,65.0
Northern Marina Islands,
Mississippi,3.0
Montana,109.0
North Carolina,372.0
North Dakota,3.0
Nebraska,21.0
New Hampshire,93.0
New Jersey,199.0
New Mexico,0.0
Nevada,720.0
New York,4.0
Ohio,69.0
Oklahoma,55.0
Oregon,244.0
Pennsylvania,130.0
Puerto Rico,92.0
Rhode Island,12.0
South Carolina,125.0
South Dakota,2.0
Tennessee,231.0
Texas,2554.0
Utah,19.0
Virginia,188.0
US Virgin Islands,15.0
Vermont,13.0
Washington,145.0
Wisconsin,17.0
West Virginia,6.0
Wyoming,0.0
Total,23738.0
