state,count
Alaska,203.0
Alabama,974.0
Arkansas,287.0
Arizona,869.0
California,16701.0
Colorado,1541.0
Connecticut,436.0
District of Columbia,524.0
Delaware,204.0
Florida,5841.0
Georgia,2243.0
Guam,0.0
Hawaii,223.0
Iowa,162.0
Idaho,102.0
Illinois,1330.0
Indiana,516.0
Kansas,296.0
Kentucky,482.0
Louisiana,408.0
Massachusetts,1252.0
Maryland,572.0
Maine,119.0
Michigan,876.0
Minnesota,551.0
Missouri,416.0
Northern Marina Islands,
Mississippi,161.0
Montana,143.0
North Carolina,992.0
North Dakota,67.0
Nebraska,165.0
New Hampshire,111.0
New Jersey,618.0
New Mexico,163.0
Nevada,1623.0
New York,4742.0
Ohio,1062.0
Oklahoma,381.0
Oregon,705.0
Pennsylvania,1805.0
Puerto Rico,104.0
Rhode Island,62.0
South Carolina,435.0
South Dakota,108.0
Tennessee,1028.0
Texas,5527.0
Utah,227.0
Virginia,848.0
US Virgin Islands,5.0
Vermont,64.0
Washington,1421.0
Wisconsin,466.0
West Virginia,787.0
Wyoming,40.0
Total,60988.0
