state,count
Alaska,76.0
Alabama,139.0
Arkansas,107.0
Arizona,400.0
California,2463.0
Colorado,346.0
Connecticut,290.0
District of Columbia,1136.0
Delaware,53.0
Florida,1222.0
Georgia,426.0
Guam,23.0
Hawaii,153.0
Iowa,123.0
Idaho,85.0
Illinois,316.0
Indiana,338.0
Kansas,123.0
Kentucky,187.0
Louisiana,109.0
Massachusetts,3916.0
Maryland,388.0
Maine,116.0
Michigan,616.0
Minnesota,486.0
Missouri,379.0
Northern Marina Islands,
Mississippi,49.0
Montana,61.0
North Carolina,573.0
North Dakota,27.0
Nebraska,127.0
New Hampshire,83.0
New Jersey,767.0
New Mexico,117.0
Nevada,106.0
New York,14534.0
Ohio,719.0
Oklahoma,217.0
Oregon,265.0
Pennsylvania,989.0
Puerto Rico,13.0
Rhode Island,41.0
South Carolina,153.0
South Dakota,85.0
Tennessee,302.0
Texas,1062.0
Utah,210.0
Virginia,394.0
US Virgin Islands,6.0
Vermont,95.0
Washington,659.0
Wisconsin,414.0
West Virginia,79.0
Wyoming,40.0
Total,36203.0
