state,count
Alaska,1760.0
Alabama,3749.0
Arkansas,1802.0
Arizona,7302.0
California,50691.0
Colorado,6146.0
Connecticut,3761.0
District of Columbia,6241.0
Delaware,1013.0
Florida,20824.0
Georgia,8723.0
Guam,204.0
Hawaii,3632.0
Iowa,3013.0
Idaho,1585.0
Illinois,11089.0
Indiana,5550.0
Kansas,2222.0
Kentucky,5183.0
Louisiana,3405.0
Massachusetts,15961.0
Maryland,6496.0
Maine,2418.0
Michigan,10864.0
Minnesota,6567.0
Missouri,6718.0
Northern Marina Islands,
Mississippi,1056.0
Montana,1216.0
North Carolina,9245.0
North Dakota,560.0
Nebraska,3041.0
New Hampshire,1159.0
New Jersey,12830.0
New Mexico,2753.0
Nevada,4545.0
New York,59778.0
Ohio,11224.0
Oklahoma,2988.0
Oregon,7012.0
Pennsylvania,14036.0
Puerto Rico,1034.0
Rhode Island,1039.0
South Carolina,2954.0
South Dakota,762.0
Tennessee,5915.0
Texas,18972.0
Utah,2687.0
Virginia,7386.0
US Virgin Islands,154.0
Vermont,1021.0
Washington,15075.0
Wisconsin,5355.0
West Virginia,1405.0
Wyoming,195.0
Total,392316.0
