state,count
Alaska,29.0
Alabama,149.0
Arkansas,157.0
Arizona,471.0
California,10099.0
Colorado,712.0
Connecticut,47.0
District of Columbia,65.0
Delaware,2.0
Florida,3130.0
Georgia,1203.0
Guam,25.0
Hawaii,277.0
Iowa,12.0
Idaho,76.0
Illinois,334.0
Indiana,140.0
Kansas,44.0
Kentucky,71.0
Louisiana,449.0
Massachusetts,55.0
Maryland,104.0
Maine,0.0
Michigan,182.0
Minnesota,66.0
Missouri,185.0
Northern Marina Islands,
Mississippi,173.0
Montana,176.0
North Carolina,322.0
North Dakota,16.0
Nebraska,36.0
New Hampshire,11.0
New Jersey,127.0
New Mexico,143.0
Nevada,538.0
New York,591.0
Ohio,210.0
Oklahoma,105.0
Oregon,798.0
Pennsylvania,135.0
Puerto Rico,87.0
Rhode Island,0.0
South Carolina,223.0
South Dakota,10.0
Tennessee,312.0
Texas,2480.0
Utah,33.0
Virginia,154.0
US Virgin Islands,32.0
Vermont,16.0
Washington,378.0
Wisconsin,14.0
West Virginia,49.0
Wyoming,183.0
Total,25436.0
