state,count
Alaska,137.0
Alabama,257.0
Arkansas,85.0
Arizona,297.0
California,5017.0
Colorado,747.0
Connecticut,847.0
District of Columbia,1694.0
Delaware,82.0
Florida,1798.0
Georgia,945.0
Guam,0.0
Hawaii,177.0
Iowa,154.0
Idaho,105.0
Illinois,943.0
Indiana,470.0
Kansas,211.0
Kentucky,496.0
Louisiana,259.0
Massachusetts,2952.0
Maryland,1066.0
Maine,213.0
Michigan,806.0
Minnesota,889.0
Missouri,683.0
Northern Marina Islands,
Mississippi,79.0
Montana,77.0
North Carolina,720.0
North Dakota,101.0
Nebraska,397.0
New Hampshire,279.0
New Jersey,996.0
New Mexico,490.0
Nevada,101.0
New York,4609.0
Ohio,977.0
Oklahoma,397.0
Oregon,567.0
Pennsylvania,927.0
Puerto Rico,146.0
Rhode Island,177.0
South Carolina,88.0
South Dakota,92.0
Tennessee,1347.0
Texas,2140.0
Utah,335.0
Virginia,681.0
US Virgin Islands,1.0
Vermont,224.0
Washington,1099.0
Wisconsin,426.0
West Virginia,300.0
Wyoming,104.0
Total,39207.0
