state,count
Alaska,162.0
Alabama,294.0
Arkansas,208.0
Arizona,578.0
California,12962.0
Colorado,763.0
Connecticut,170.0
District of Columbia,228.0
Delaware,45.0
Florida,2019.0
Georgia,526.0
Guam,1.0
Hawaii,319.0
Iowa,140.0
Idaho,113.0
Illinois,730.0
Indiana,294.0
Kansas,103.0
Kentucky,253.0
Louisiana,236.0
Massachusetts,469.0
Maryland,272.0
Maine,178.0
Michigan,608.0
Minnesota,889.0
Missouri,548.0
Northern Marina Islands,0.0
Mississippi,59.0
Montana,106.0
North Carolina,434.0
North Dakota,80.0
Nebraska,164.0
New Hampshire,76.0
New Jersey,492.0
New Mexico,181.0
Nevada,2166.0
New York,2829.0
Ohio,695.0
Oklahoma,363.0
Oregon,1462.0
Pennsylvania,756.0
Puerto Rico,135.0
Rhode Island,49.0
South Carolina,173.0
South Dakota,66.0
Tennessee,457.0
Texas,1318.0
Utah,180.0
Virginia,303.0
US Virgin Islands,5.0
Vermont,94.0
Washington,2135.0
Wisconsin,276.0
West Virginia,79.0
Wyoming,62.0
Total,38303.0
