state,count
Alaska,182.0
Alabama,375.0
Arkansas,162.0
Arizona,1210.0
California,6258.0
Colorado,1284.0
Connecticut,438.0
District of Columbia,983.0
Delaware,119.0
Florida,2420.0
Georgia,990.0
Guam,25.0
Hawaii,643.0
Iowa,494.0
Idaho,192.0
Illinois,1629.0
Indiana,705.0
Kansas,365.0
Kentucky,614.0
Louisiana,393.0
Massachusetts,4314.0
Maryland,872.0
Maine,487.0
Michigan,1241.0
Minnesota,1273.0
Missouri,1014.0
Northern Marina Islands,
Mississippi,134.0
Montana,165.0
North Carolina,1169.0
North Dakota,83.0
Nebraska,393.0
New Hampshire,219.0
New Jersey,1917.0
New Mexico,304.0
Nevada,304.0
New York,13647.0
Ohio,1448.0
Oklahoma,313.0
Oregon,905.0
Pennsylvania,2361.0
Puerto Rico,107.0
Rhode Island,175.0
South Carolina,365.0
South Dakota,115.0
Tennessee,581.0
Texas,2532.0
Utah,391.0
Virginia,959.0
US Virgin Islands,11.0
Vermont,253.0
Washington,2081.0
Wisconsin,994.0
West Virginia,192.0
Wyoming,55.0
Total,60855.0
