state,count
Alaska,173.0
Alabama,254.0
Arkansas,201.0
Arizona,589.0
California,11222.0
Colorado,653.0
Connecticut,119.0
District of Columbia,211.0
Delaware,51.0
Florida,2094.0
Georgia,725.0
Guam,7.0
Hawaii,309.0
Iowa,160.0
Idaho,130.0
Illinois,719.0
Indiana,365.0
Kansas,106.0
Kentucky,220.0
Louisiana,408.0
Massachusetts,374.0
Maryland,279.0
Maine,177.0
Michigan,725.0
Minnesota,730.0
Missouri,638.0
Northern Marina Islands,
Mississippi,85.0
Montana,100.0
North Carolina,497.0
North Dakota,74.0
Nebraska,238.0
New Hampshire,80.0
New Jersey,533.0
New Mexico,188.0
Nevada,1672.0
New York,2889.0
Ohio,622.0
Oklahoma,410.0
Oregon,1175.0
Pennsylvania,868.0
Puerto Rico,163.0
Rhode Island,64.0
South Carolina,266.0
South Dakota,77.0
Tennessee,416.0
Texas,1309.0
Utah,150.0
Virginia,322.0
US Virgin Islands,8.0
Vermont,71.0
Washington,1307.0
Wisconsin,337.0
West Virginia,95.0
Wyoming,31.0
Total,35686.0
