state,count
Alaska,30.0
Alabama,178.0
Arkansas,115.0
Arizona,1178.0
California,11004.0
Colorado,463.0
Connecticut,60.0
District of Columbia,16.0
Delaware,5.0
Florida,4976.0
Georgia,1394.0
Guam,22.0
Hawaii,243.0
Iowa,14.0
Idaho,111.0
Illinois,247.0
Indiana,134.0
Kansas,51.0
Kentucky,85.0
Louisiana,1513.0
Massachusetts,148.0
Maryland,264.0
Maine,3.0
Michigan,179.0
Minnesota,91.0
Missouri,130.0
Northern Marina Islands,
Mississippi,124.0
Montana,106.0
North Carolina,177.0
North Dakota,5.0
Nebraska,62.0
New Hampshire,30.0
New Jersey,79.0
New Mexico,182.0
Nevada,613.0
New York,811.0
Ohio,234.0
Oklahoma,124.0
Oregon,712.0
Pennsylvania,167.0
Puerto Rico,73.0
Rhode Island,4.0
South Carolina,190.0
South Dakota,17.0
Tennessee,604.0
Texas,2445.0
Utah,41.0
Virginia,165.0
US Virgin Islands,32.0
Vermont,13.0
Washington,761.0
Wisconsin,28.0
West Virginia,183.0
Wyoming,14.0
Total,30650.0
