state,count
Alaska,1127.0
Alabama,1574.0
Arkansas,1161.0
Arizona,3395.0
California,22750.0
Colorado,3782.0
Connecticut,2418.0
District of Columbia,5085.0
Delaware,529.0
Florida,9894.0
Georgia,3984.0
Guam,73.0
Hawaii,1257.0
Iowa,1225.0
Idaho,790.0
Illinois,4684.0
Indiana,3082.0
Kansas,1353.0
Kentucky,2281.0
Louisiana,1306.0
Massachusetts,17444.0
Maryland,3953.0
Maine,1085.0
Michigan,5393.0
Minnesota,3764.0
Missouri,3379.0
Northern Marina Islands,
Mississippi,523.0
Montana,535.0
North Carolina,5672.0
North Dakota,640.0
Nebraska,1493.0
New Hampshire,770.0
New Jersey,6877.0
New Mexico,1387.0
Nevada,3251.0
New York,75646.0
Ohio,6942.0
Oklahoma,2309.0
Oregon,3214.0
Pennsylvania,7576.0
Puerto Rico,399.0
Rhode Island,743.0
South Carolina,1639.0
South Dakota,642.0
Tennessee,3540.0
Texas,10244.0
Utah,1912.0
Virginia,4453.0
US Virgin Islands,53.0
Vermont,1082.0
Washington,6624.0
Wisconsin,3112.0
West Virginia,1020.0
Wyoming,231.0
Total,259297.0
