state,count
Alaska,745.0
Alabama,1493.0
Arkansas,642.0
Arizona,4485.0
California,26540.0
Colorado,7908.0
Connecticut,1323.0
District of Columbia,2523.0
Delaware,301.0
Florida,21813.0
Georgia,5459.0
Guam,1101.0
Hawaii,2945.0
Iowa,1486.0
Idaho,901.0
Illinois,6827.0
Indiana,2864.0
Kansas,706.0
Kentucky,2498.0
Louisiana,2381.0
Massachusetts,10243.0
Maryland,4846.0
Maine,1318.0
Michigan,5693.0
Minnesota,4264.0
Missouri,3695.0
Northern Marina Islands,
Mississippi,819.0
Montana,725.0
North Carolina,3830.0
North Dakota,260.0
Nebraska,1454.0
New Hampshire,631.0
New Jersey,7217.0
New Mexico,1132.0
Nevada,1640.0
New York,39313.0
Ohio,4850.0
Oklahoma,1912.0
Oregon,8761.0
Pennsylvania,7325.0
Puerto Rico,428.0
Rhode Island,578.0
South Carolina,1279.0
South Dakota,286.0
Tennessee,2653.0
Texas,11043.0
Utah,1358.0
Virginia,3742.0
US Virgin Islands,19.0
Vermont,423.0
Washington,10977.0
Wisconsin,3293.0
West Virginia,737.0
Wyoming,252.0
Total,241937.0
