state,count
Alaska,131.0
Alabama,196.0
Arkansas,188.0
Arizona,538.0
California,9524.0
Colorado,484.0
Connecticut,113.0
District of Columbia,193.0
Delaware,54.0
Florida,1778.0
Georgia,560.0
Guam,6.0
Hawaii,279.0
Iowa,172.0
Idaho,125.0
Illinois,794.0
Indiana,337.0
Kansas,86.0
Kentucky,221.0
Louisiana,359.0
Massachusetts,410.0
Maryland,427.0
Maine,128.0
Michigan,815.0
Minnesota,602.0
Missouri,373.0
Northern Marina Islands,
Mississippi,68.0
Montana,158.0
North Carolina,552.0
North Dakota,124.0
Nebraska,209.0
New Hampshire,85.0
New Jersey,596.0
New Mexico,139.0
Nevada,1485.0
New York,2493.0
Ohio,721.0
Oklahoma,376.0
Oregon,962.0
Pennsylvania,834.0
Puerto Rico,160.0
Rhode Island,43.0
South Carolina,182.0
South Dakota,100.0
Tennessee,659.0
Texas,1198.0
Utah,121.0
Virginia,318.0
US Virgin Islands,12.0
Vermont,97.0
Washington,1187.0
Wisconsin,301.0
West Virginia,134.0
Wyoming,33.0
Total,32240.0
