state,count
Alaska,193.0
Alabama,280.0
Arkansas,147.0
Arizona,792.0
California,6702.0
Colorado,990.0
Connecticut,553.0
District of Columbia,924.0
Delaware,125.0
Florida,2757.0
Georgia,812.0
Guam,120.0
Hawaii,623.0
Iowa,325.0
Idaho,209.0
Illinois,1223.0
Indiana,481.0
Kansas,217.0
Kentucky,286.0
Louisiana,164.0
Massachusetts,4149.0
Maryland,699.0
Maine,341.0
Michigan,965.0
Minnesota,979.0
Missouri,706.0
Northern Marina Islands,151.0
Mississippi,112.0
Montana,134.0
North Carolina,897.0
North Dakota,27.0
Nebraska,236.0
New Hampshire,215.0
New Jersey,1093.0
New Mexico,201.0
Nevada,167.0
New York,16368.0
Ohio,1015.0
Oklahoma,327.0
Oregon,1108.0
Pennsylvania,1760.0
Puerto Rico,75.0
Rhode Island,121.0
South Carolina,273.0
South Dakota,105.0
Tennessee,526.0
Texas,1917.0
Utah,287.0
Virginia,660.0
US Virgin Islands,26.0
Vermont,169.0
Washington,1800.0
Wisconsin,660.0
West Virginia,73.0
Wyoming,77.0
Total,56342.0
