state,count
Alaska,39.0
Alabama,51.0
Arkansas,38.0
Arizona,221.0
California,1399.0
Colorado,105.0
Connecticut,22.0
District of Columbia,80.0
Delaware,28.0
Florida,437.0
Georgia,121.0
Guam,0.0
Hawaii,37.0
Iowa,69.0
Idaho,21.0
Illinois,330.0
Indiana,89.0
Kansas,25.0
Kentucky,67.0
Louisiana,100.0
Massachusetts,100.0
Maryland,49.0
Maine,47.0
Michigan,316.0
Minnesota,267.0
Missouri,153.0
Northern Marina Islands,
Mississippi,17.0
Montana,10.0
North Carolina,70.0
North Dakota,50.0
Nebraska,127.0
New Hampshire,32.0
New Jersey,165.0
New Mexico,50.0
Nevada,117.0
New York,563.0
Ohio,201.0
Oklahoma,61.0
Oregon,171.0
Pennsylvania,269.0
Puerto Rico,28.0
Rhode Island,2.0
South Carolina,57.0
South Dakota,13.0
Tennessee,113.0
Texas,200.0
Utah,27.0
Virginia,46.0
US Virgin Islands,2.0
Vermont,24.0
Washington,339.0
Wisconsin,118.0
West Virginia,24.0
Wyoming,8.0
Total,7115.0
