state,count
Alaska,145.0
Alabama,1043.0
Arkansas,1433.0
Arizona,2569.0
California,71437.0
Colorado,1945.0
Connecticut,919.0
District of Columbia,396.0
Delaware,37.0
Florida,21691.0
Georgia,8307.0
Guam,1230.0
Hawaii,3105.0
Iowa,196.0
Idaho,636.0
Illinois,1698.0
Indiana,403.0
Kansas,249.0
Kentucky,831.0
Louisiana,1103.0
Massachusetts,759.0
Maryland,1589.0
Maine,93.0
Michigan,2152.0
Minnesota,795.0
Missouri,973.0
Northern Marina Islands,
Mississippi,821.0
Montana,834.0
North Carolina,2617.0
North Dakota,464.0
Nebraska,109.0
New Hampshire,133.0
New Jersey,935.0
New Mexico,428.0
Nevada,3785.0
New York,4103.0
Ohio,1103.0
Oklahoma,932.0
Oregon,6063.0
Pennsylvania,1032.0
Puerto Rico,2726.0
Rhode Island,20.0
South Carolina,1808.0
South Dakota,55.0
Tennessee,3032.0
Texas,10267.0
Utah,313.0
Virginia,690.0
US Virgin Islands,363.0
Vermont,163.0
Washington,5902.0
Wisconsin,343.0
West Virginia,430.0
Wyoming,194.0
Total,175399.0
