state,count
Alaska,105.0
Alabama,141.0
Arkansas,95.0
Arizona,371.0
California,2204.0
Colorado,286.0
Connecticut,81.0
District of Columbia,176.0
Delaware,53.0
Florida,886.0
Georgia,281.0
Guam,0.0
Hawaii,68.0
Iowa,169.0
Idaho,88.0
Illinois,647.0
Indiana,297.0
Kansas,69.0
Kentucky,167.0
Louisiana,206.0
Massachusetts,380.0
Maryland,305.0
Maine,127.0
Michigan,727.0
Minnesota,526.0
Missouri,310.0
Northern Marina Islands,
Mississippi,30.0
Montana,35.0
North Carolina,405.0
North Dakota,95.0
Nebraska,191.0
New Hampshire,77.0
New Jersey,540.0
New Mexico,115.0
Nevada,279.0
New York,2239.0
Ohio,618.0
Oklahoma,275.0
Oregon,386.0
Pennsylvania,717.0
Puerto Rico,51.0
Rhode Island,35.0
South Carolina,114.0
South Dakota,75.0
Tennessee,451.0
Texas,612.0
Utah,95.0
Virginia,276.0
US Virgin Islands,4.0
Vermont,84.0
Washington,609.0
Wisconsin,262.0
West Virginia,92.0
Wyoming,24.0
Total,17551.0
