state,count
Alaska,57.0
Alabama,650.0
Arkansas,233.0
Arizona,1201.0
California,24981.0
Colorado,912.0
Connecticut,330.0
District of Columbia,275.0
Delaware,11.0
Florida,7068.0
Georgia,2038.0
Guam,25.0
Hawaii,793.0
Iowa,67.0
Idaho,107.0
Illinois,1007.0
Indiana,177.0
Kansas,75.0
Kentucky,151.0
Louisiana,4194.0
Massachusetts,347.0
Maryland,824.0
Maine,10.0
Michigan,469.0
Minnesota,256.0
Missouri,364.0
Northern Marina Islands,
Mississippi,312.0
Montana,127.0
North Carolina,520.0
North Dakota,4.0
Nebraska,84.0
New Hampshire,73.0
New Jersey,140.0
New Mexico,407.0
Nevada,1155.0
New York,2085.0
Ohio,593.0
Oklahoma,261.0
Oregon,2313.0
Pennsylvania,570.0
Puerto Rico,1398.0
Rhode Island,5.0
South Carolina,275.0
South Dakota,13.0
Tennessee,833.0
Texas,4695.0
Utah,99.0
Virginia,598.0
US Virgin Islands,191.0
Vermont,27.0
Washington,925.0
Wisconsin,63.0
West Virginia,108.0
Wyoming,55.0
Total,64551.0
