state,count
Alaska,273.0
Alabama,910.0
Arkansas,361.0
Arizona,1605.0
California,30189.0
Colorado,1612.0
Connecticut,924.0
District of Columbia,1870.0
Delaware,84.0
Florida,8682.0
Georgia,3016.0
Guam,22.0
Hawaii,910.0
Iowa,270.0
Idaho,200.0
Illinois,2079.0
Indiana,461.0
Kansas,307.0
Kentucky,497.0
Louisiana,2743.0
Massachusetts,1500.0
Maryland,1259.0
Maine,222.0
Michigan,1174.0
Minnesota,1004.0
Missouri,906.0
Northern Marina Islands,
Mississippi,450.0
Montana,304.0
North Carolina,1465.0
North Dakota,81.0
Nebraska,396.0
New Hampshire,237.0
New Jersey,881.0
New Mexico,973.0
Nevada,1603.0
New York,4324.0
Ohio,1788.0
Oklahoma,481.0
Oregon,2782.0
Pennsylvania,1564.0
Puerto Rico,1597.0
Rhode Island,148.0
South Carolina,388.0
South Dakota,113.0
Tennessee,2114.0
Texas,6115.0
Utah,331.0
Virginia,1531.0
US Virgin Islands,193.0
Vermont,190.0
Washington,2041.0
Wisconsin,377.0
West Virginia,346.0
Wyoming,375.0
Total,96268.0
