state,count
Alaska,99.0
Alabama,192.0
Arkansas,326.0
Arizona,1006.0
California,31798.0
Colorado,1287.0
Connecticut,147.0
District of Columbia,538.0
Delaware,25.0
Florida,4374.0
Georgia,566.0
Guam,64.0
Hawaii,1593.0
Iowa,56.0
Idaho,134.0
Illinois,758.0
Indiana,54.0
Kansas,90.0
Kentucky,138.0
Louisiana,435.0
Massachusetts,359.0
Maryland,704.0
Maine,0.0
Michigan,236.0
Minnesota,354.0
Missouri,364.0
Northern Marina Islands,0.0
Mississippi,48.0
Montana,123.0
North Carolina,679.0
North Dakota,20.0
Nebraska,76.0
New Hampshire,75.0
New Jersey,417.0
New Mexico,351.0
Nevada,389.0
New York,1980.0
Ohio,347.0
Oklahoma,312.0
Oregon,2519.0
Pennsylvania,610.0
Puerto Rico,936.0
Rhode Island,25.0
South Carolina,588.0
South Dakota,32.0
Tennessee,913.0
Texas,2230.0
Utah,44.0
Virginia,365.0
US Virgin Islands,307.0
Vermont,33.0
Washington,3192.0
Wisconsin,67.0
West Virginia,66.0
Wyoming,42.0
Total,62483.0
