state,count
Alaska,1139.0
Alabama,1851.0
Arkansas,1021.0
Arizona,4291.0
California,20964.0
Colorado,4002.0
Connecticut,2481.0
District of Columbia,5754.0
Delaware,435.0
Florida,10250.0
Georgia,4441.0
Guam,57.0
Hawaii,1162.0
Iowa,1387.0
Idaho,739.0
Illinois,5031.0
Indiana,3376.0
Kansas,1460.0
Kentucky,2382.0
Louisiana,1451.0
Massachusetts,16835.0
Maryland,3703.0
Maine,1107.0
Michigan,5513.0
Minnesota,4414.0
Missouri,3521.0
Northern Marina Islands,
Mississippi,732.0
Montana,471.0
North Carolina,5631.0
North Dakota,639.0
Nebraska,1584.0
New Hampshire,710.0
New Jersey,7692.0
New Mexico,1409.0
Nevada,3582.0
New York,66893.0
Ohio,7043.0
Oklahoma,2499.0
Oregon,2767.0
Pennsylvania,7733.0
Puerto Rico,406.0
Rhode Island,803.0
South Carolina,1782.0
South Dakota,528.0
Tennessee,4160.0
Texas,10601.0
Utah,1762.0
Virginia,4281.0
US Virgin Islands,51.0
Vermont,1031.0
Washington,6202.0
Wisconsin,3111.0
West Virginia,1189.0
Wyoming,268.0
Total,254327.0
