state,count
Alaska,108.0
Alabama,141.0
Arkansas,108.0
Arizona,532.0
California,1944.0
Colorado,352.0
Connecticut,263.0
District of Columbia,907.0
Delaware,40.0
Florida,950.0
Georgia,446.0
Guam,10.0
Hawaii,168.0
Iowa,153.0
Idaho,72.0
Illinois,511.0
Indiana,342.0
Kansas,174.0
Kentucky,202.0
Louisiana,109.0
Massachusetts,4275.0
Maryland,415.0
Maine,108.0
Michigan,550.0
Minnesota,642.0
Missouri,432.0
Northern Marina Islands,
Mississippi,60.0
Montana,42.0
North Carolina,561.0
North Dakota,63.0
Nebraska,136.0
New Hampshire,88.0
New Jersey,1106.0
New Mexico,123.0
Nevada,310.0
New York,13061.0
Ohio,723.0
Oklahoma,219.0
Oregon,224.0
Pennsylvania,1018.0
Puerto Rico,30.0
Rhode Island,66.0
South Carolina,136.0
South Dakota,65.0
Tennessee,271.0
Texas,1193.0
Utah,203.0
Virginia,457.0
US Virgin Islands,8.0
Vermont,161.0
Washington,589.0
Wisconsin,422.0
West Virginia,83.0
Wyoming,18.0
Total,35390.0
