state,count
Alaska,357.0
Alabama,540.0
Arkansas,466.0
Arizona,1774.0
California,34332.0
Colorado,2738.0
Connecticut,341.0
District of Columbia,1781.0
Delaware,189.0
Florida,5302.0
Georgia,1080.0
Guam,66.0
Hawaii,1714.0
Iowa,270.0
Idaho,324.0
Illinois,1625.0
Indiana,449.0
Kansas,300.0
Kentucky,369.0
Louisiana,476.0
Massachusetts,2122.0
Maryland,1409.0
Maine,215.0
Michigan,861.0
Minnesota,1066.0
Missouri,1043.0
Northern Marina Islands,0.0
Mississippi,279.0
Montana,200.0
North Carolina,1293.0
North Dakota,76.0
Nebraska,455.0
New Hampshire,161.0
New Jersey,1286.0
New Mexico,891.0
Nevada,648.0
New York,7195.0
Ohio,730.0
Oklahoma,908.0
Oregon,4321.0
Pennsylvania,1408.0
Puerto Rico,1091.0
Rhode Island,264.0
South Carolina,686.0
South Dakota,190.0
Tennessee,1663.0
Texas,3404.0
Utah,306.0
Virginia,897.0
US Virgin Islands,307.0
Vermont,160.0
Washington,6158.0
Wisconsin,527.0
West Virginia,154.0
Wyoming,46.0
Total,96913.0
