state,count
Alaska,94.0
Alabama,140.0
Arkansas,145.0
Arizona,378.0
California,2592.0
Colorado,356.0
Connecticut,271.0
District of Columbia,768.0
Delaware,53.0
Florida,996.0
Georgia,508.0
Guam,14.0
Hawaii,179.0
Iowa,136.0
Idaho,90.0
Illinois,433.0
Indiana,325.0
Kansas,154.0
Kentucky,202.0
Louisiana,130.0
Massachusetts,4389.0
Maryland,438.0
Maine,119.0
Michigan,573.0
Minnesota,521.0
Missouri,507.0
Northern Marina Islands,
Mississippi,54.0
Montana,63.0
North Carolina,565.0
North Dakota,51.0
Nebraska,152.0
New Hampshire,101.0
New Jersey,987.0
New Mexico,128.0
Nevada,218.0
New York,14169.0
Ohio,669.0
Oklahoma,201.0
Oregon,259.0
Pennsylvania,1016.0
Puerto Rico,15.0
Rhode Island,59.0
South Carolina,136.0
South Dakota,71.0
Tennessee,295.0
Texas,986.0
Utah,208.0
Virginia,506.0
US Virgin Islands,7.0
Vermont,151.0
Washington,674.0
Wisconsin,422.0
West Virginia,62.0
Wyoming,16.0
Total,36752.0
