state,count
Alaska,119.0
Alabama,502.0
Arkansas,145.0
Arizona,519.0
California,6897.0
Colorado,510.0
Connecticut,595.0
District of Columbia,1710.0
Delaware,64.0
Florida,3615.0
Georgia,1495.0
Guam,1.0
Hawaii,77.0
Iowa,182.0
Idaho,37.0
Illinois,1398.0
Indiana,478.0
Kansas,149.0
Kentucky,400.0
Louisiana,226.0
Massachusetts,1485.0
Maryland,1216.0
Maine,221.0
Michigan,1283.0
Minnesota,1139.0
Missouri,944.0
Northern Marina Islands,
Mississippi,130.0
Montana,96.0
North Carolina,1077.0
North Dakota,61.0
Nebraska,416.0
New Hampshire,277.0
New Jersey,617.0
New Mexico,341.0
Nevada,253.0
New York,1781.0
Ohio,1619.0
Oklahoma,376.0
Oregon,646.0
Pennsylvania,718.0
Puerto Rico,674.0
Rhode Island,43.0
South Carolina,392.0
South Dakota,45.0
Tennessee,1474.0
Texas,2517.0
Utah,88.0
Virginia,951.0
US Virgin Islands,20.0
Vermont,84.0
Washington,1226.0
Wisconsin,595.0
West Virginia,351.0
Wyoming,52.0
Total,42327.0
